2017-01-11 21:54:47,192 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-01-11 21:55:36,895 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\u623\Desktop\payment-system\payment-parent
2017-01-11 21:55:36,895 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2017-01-11 22:01:42,197 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,199 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-01-11 22:01:42,203 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,205 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-core\src\test\resources
2017-01-11 22:01:42,229 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,231 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-01-11 22:01:42,233 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,234 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-date-rules\src\test\resources
2017-01-11 22:01:42,245 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,246 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-main\src\main\resources
2017-01-11 22:01:42,248 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:01:42,249 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-main\src\test\resources
